duration,num_actors,avg_width,avg_height,regions_in_event,type
697,1,42.56538616965484,67.58903833367276,7278,specialized_using_tool
1968,1,22.51012504542631,34.20013978710455,16130,specialized_using_tool
1155,1,55.43299387917798,75.6110835669092,10833,specialized_using_tool
1962,1,22.93988269328147,34.687760962719416,16146,specialized_using_tool
1016,1,51.517645736524955,73.17014033851211,9751,specialized_using_tool
1934,1,25.0033489906531,37.029056962424676,16220,specialized_using_tool
2069,1,15.14015475642466,25.837860268623785,15864,specialized_using_tool
1725,1,48.40202132972007,63.46054316139967,18480,specialized_using_tool
88,1,57.512650240486636,65.04733950076584,912,specialized_using_tool
990,1,50.78596418363776,72.71398853111424,9549,specialized_using_tool
1813,1,33.7947207972331,47.00411866752033,16538,specialized_using_tool
1890,1,28.154799116503938,40.60482535870214,16334,specialized_using_tool
2310,1,49.672611847496604,64.27456071556911,26073,specialized_using_tool
112,1,29.492016989394514,48.97864666475208,1252,specialized_using_tool
381,1,33.77856598685506,60.08957772755567,4996,specialized_using_tool
84,1,59.20480749620185,66.58198596154259,878,specialized_using_tool
561,1,38.7620917012116,65.20071022323955,6228,specialized_using_tool
109,1,19.89727011789297,46.360447577217144,1302,specialized_using_tool
521,1,37.66501881617255,64.07554599328418,5957,specialized_using_tool
108,1,17.634787056432764,45.743064839932764,1314,specialized_using_tool
1106,1,54.04929063334303,74.74844225252961,10451,specialized_using_tool
1706,1,41.55628421174786,55.81071628290617,16818,specialized_using_tool
77,1,62.66839296624385,69.72317107613233,809,specialized_using_tool
115,1,40.74163233911921,52.048423599801,1194,specialized_using_tool
1681,1,43.38805706104233,57.8891231121743,16884,specialized_using_tool
115,1,38.682658827820966,51.48657422110072,1204,specialized_using_tool
407,1,34.48579713609161,60.81491804202609,5171,specialized_using_tool
2825,1,50.79041164278475,64.99069124124298,32753,specialized_using_tool
381,1,33.780267652835064,60.09132296592419,4997,specialized_using_tool
1816,1,33.57759293727152,46.75775622845353,16530,specialized_using_tool
2026,1,18.248735554081755,29.36498731479154,15976,specialized_using_tool
97,1,53.31048156513265,61.23632059963353,995,specialized_using_tool
113,1,34.33817028569367,50.30105717837507,1227,specialized_using_tool
115,1,44.9549268167722,53.6585245767823,1161,specialized_using_tool
436,1,35.30071258184204,61.65069998732855,5373,specialized_using_tool
115,1,39.15576297707484,51.61567412008446,1202,specialized_using_tool
115,1,40.441598018425445,51.966550717150724,1195,specialized_using_tool
2044,1,16.962364223658202,27.905416080750797,15930,specialized_using_tool
2074,1,14.763718104200372,25.410739346359243,15850,specialized_using_tool
1870,1,29.59755117666767,42.241832772552584,16386,specialized_using_tool
443,1,35.49052523854699,61.845372934431424,5419,specialized_using_tool
2025,1,49.052298935010135,63.877150540711526,22366,specialized_using_tool
528,1,37.84910604934739,64.2643469132453,6002,specialized_using_tool
112,1,30.013426742585317,49.12092811921033,1250,specialized_using_tool
78,1,62.131328673185294,69.23609825014755,820,specialized_using_tool
1688,1,42.865723360548756,57.296461237815336,16865,specialized_using_tool
76,1,63.05806419059195,70.07657059812865,802,specialized_using_tool
57,1,71.97042946719289,78.15934764659167,625,specialized_using_tool
54,1,73.23154890581739,79.30307851236385,600,specialized_using_tool
1683,1,43.27139794172876,57.75675674896987,16880,specialized_using_tool
585,1,39.44129759101223,65.64138959769517,6414,specialized_using_tool
112,1,31.35552206516717,49.487156931291416,1243,specialized_using_tool
116,1,43.252098508782545,52.73347556862603,1181,specialized_using_tool
113,1,31.86913251028936,49.627310123113645,1240,specialized_using_tool
501,1,37.100237713518624,63.4963032618969,5817,specialized_using_tool
463,1,36.03784148302799,62.406703607317034,5555,specialized_using_tool
452,1,35.74072456429431,62.10197879492521,5481,specialized_using_tool
542,1,38.2272862130479,64.65221065363784,6096,specialized_using_tool
1934,1,24.968502250915993,36.98951837996603,16219,specialized_using_tool
2980,1,51.12524690994844,65.20520707574111,34754,specialized_using_tool
1805,1,34.394470237257224,47.684619709162035,16559,specialized_using_tool
494,1,36.89258247135962,63.283330857030904,5766,specialized_using_tool
2037,1,17.470532713239173,28.4820055086216,15948,specialized_using_tool
108,1,17.404591275826352,45.68024938572539,1315,specialized_using_tool
1724,1,40.228319089164906,54.30395097580525,16770,specialized_using_tool
1884,1,28.610792732117048,41.12221497126136,16350,specialized_using_tool
377,1,33.65586135716804,59.96373115705289,4966,specialized_using_tool
108,1,15.798083646565765,45.24186816885961,1324,specialized_using_tool
56,1,72.2798041459302,78.4399248530981,619,specialized_using_tool
426,1,35.00514447334448,61.34756364357944,5300,specialized_using_tool
369,1,33.42710344191724,59.72911572988353,4910,specialized_using_tool
1734,1,39.50650866567575,53.484954387776,16744,specialized_using_tool
394,1,34.11556474333074,60.435205580998044,5080,specialized_using_tool
1676,1,43.770228369076754,58.32275081709144,16898,specialized_using_tool
2828,1,50.79571512660628,64.99408897550006,32785,specialized_using_tool
3180,1,51.55962287919039,65.48349473736405,37350,specialized_using_tool
1960,1,23.1103770341894,34.881211041767756,16152,specialized_using_tool
378,1,33.67842951853991,59.986877192523984,4972,specialized_using_tool
1869,1,29.72481478924428,42.38623144163343,16391,specialized_using_tool
366,1,33.3559332562718,59.656123180145435,4892,specialized_using_tool
677,1,42.01432401572393,67.24548997371718,7125,specialized_using_tool
1807,1,34.23634718849199,47.505206620609634,16554,specialized_using_tool
989,1,50.77338222500978,72.70614456792272,9546,specialized_using_tool
488,1,36.74876927191923,63.13583521657489,5730,specialized_using_tool
853,1,46.96438054127008,70.33150085090766,8493,specialized_using_tool
2614,1,50.33181525230822,64.69688650485953,30013,specialized_using_tool
109,1,19.386743757250656,46.221135965405225,1305,specialized_using_tool
1672,1,44.05940421266441,58.650861940915256,16908,specialized_using_tool
81,1,60.60937736178555,67.8558144818243,850,specialized_using_tool
404,1,34.40189342411946,60.728865914807415,5150,specialized_using_tool
1930,1,25.279269433177827,37.34212794843637,16230,specialized_using_tool
923,1,48.91231794888885,71.54590234248144,9031,specialized_using_tool
1916,1,48.815347765439974,63.7253452117621,20950,specialized_using_tool
110,1,23.26399451389437,47.279153913053285,1285,specialized_using_tool
102,1,51.096880581677745,59.22876787168383,1039,specialized_using_tool
2107,1,12.367121692529771,22.69145985112368,15764,specialized_using_tool
2631,1,50.369322840731705,64.72091614695438,30237,specialized_using_tool
2518,1,50.12307140923958,64.56315250464047,28765,specialized_using_tool
1166,1,55.72572528438067,75.7935809375733,10914,specialized_using_tool
511,1,37.384542374889016,63.78788774980642,5887,specialized_using_tool
710,1,42.94041173761138,67.82284030663321,7381,specialized_using_tool
535,1,38.055373454420256,64.4758959444525,6053,specialized_using_tool
457,1,35.87837593689178,62.24315483050411,5515,specialized_using_tool
66,1,67.5931849457919,74.18954945553459,712,specialized_using_tool
1170,1,55.84772187316816,75.8696372003726,10948,specialized_using_tool
114,1,37.3358940009594,51.11907120220541,1211,specialized_using_tool
2101,1,12.841108270494288,23.229265038596743,15781,specialized_using_tool
2014,1,19.1514061609245,30.389195504450086,16009,specialized_using_tool
587,1,39.50234274454712,65.67944694246208,6431,specialized_using_tool
877,1,47.640436553198455,70.75297405947285,8680,specialized_using_tool
60,1,70.73302316988077,77.0371226357074,649,specialized_using_tool
841,1,46.60350563278746,70.10652081539996,8393,specialized_using_tool
473,1,36.320842811711735,62.696951389763555,5625,specialized_using_tool
1886,1,48.75181441418556,63.684641883291796,20570,specialized_using_tool
3185,1,51.570816282586655,65.49066591228468,37417,specialized_using_tool
466,1,36.135706359987736,62.50707438525325,5579,specialized_using_tool
395,1,34.158204195597506,60.478936847288296,5090,specialized_using_tool
499,1,37.02993206495457,63.42419738633762,5800,specialized_using_tool
110,1,23.157037829583906,47.24996774514101,1285,specialized_using_tool
112,1,29.254754446055976,48.913902843701386,1254,specialized_using_tool
1926,1,25.57350474639233,37.675979760156594,16241,specialized_using_tool
485,1,36.648327268692,63.032821323188664,5706,specialized_using_tool
895,1,48.130514986666775,71.05850337384625,8815,specialized_using_tool
695,1,42.513829732445636,67.55689653383762,7263,specialized_using_tool
110,1,47.44158040468608,55.913713398613666,1112,specialized_using_tool
374,1,33.58206394278437,59.88804410648402,4948,specialized_using_tool
103,1,50.57295257699279,58.75360857110704,1050,specialized_using_tool
500,1,37.080606691305015,63.47616957315713,5812,specialized_using_tool
1770,1,36.87559188736739,50.499805109371565,16649,specialized_using_tool
111,1,28.15695203601089,48.61433628850535,1259,specialized_using_tool
2912,1,50.979315461200294,65.1117145151369,33882,specialized_using_tool
2033,1,17.727653797407708,28.773745948758894,15957,specialized_using_tool
555,1,38.59488423548494,65.02922128938404,6187,specialized_using_tool
116,1,41.421423038040174,52.23392379188174,1190,specialized_using_tool
2553,1,50.19811648669439,64.6112309449779,29214,specialized_using_tool
491,1,36.82151240452944,63.21044098972277,5748,specialized_using_tool
1785,1,35.83384118794908,49.317790773423845,16611,specialized_using_tool
110,1,47.351282855067275,55.83182100092352,1114,specialized_using_tool
93,1,55.045588191072895,62.809918581485405,961,specialized_using_tool
800,1,45.465329552181586,69.39694835965508,8079,specialized_using_tool
3240,1,51.68954303980923,65.56672949309741,38127,specialized_using_tool
468,1,36.17205790968402,62.54435674267861,5588,specialized_using_tool
109,1,19.942821368940624,46.3728775293072,1302,specialized_using_tool
1746,1,38.6600232354987,52.52449627222221,16713,specialized_using_tool
2464,1,50.0064327075622,64.48842665919102,28068,specialized_using_tool
500,1,37.056741066937775,63.451692852212,5806,specialized_using_tool
1636,1,46.65548933128268,61.59648974731921,17002,specialized_using_tool
546,1,38.34139896621165,64.76924534640304,6124,specialized_using_tool
98,1,52.674202862167775,60.65926852230758,1008,specialized_using_tool
108,1,17.711361747215083,45.76396041833828,1314,specialized_using_tool
57,1,71.87860267254786,78.07606835033802,627,specialized_using_tool
108,1,15.997405339975193,45.29625875183169,1323,specialized_using_tool
589,1,39.555396468466945,65.71252219488538,6446,specialized_using_tool
114,1,36.72747513044869,50.953046839817944,1215,specialized_using_tool
75,1,63.483286457052955,70.46221197044427,793,specialized_using_tool
110,1,24.125603161626067,47.51426829444502,1280,specialized_using_tool
1789,1,35.506008060837544,48.94581746324437,16599,specialized_using_tool
701,1,42.69261100996593,67.66835404229602,7313,specialized_using_tool
113,1,34.551653391142494,50.35931210467754,1226,specialized_using_tool
3033,1,51.241752817727324,65.2798478453436,35451,specialized_using_tool
115,1,39.253214925874516,51.64226665106448,1201,specialized_using_tool
385,1,33.87581252014597,60.18931432868606,5020,specialized_using_tool
111,1,25.359053913731696,47.85085035095287,1274,specialized_using_tool
110,1,22.385001644829117,47.039295753316736,1289,specialized_using_tool
1981,1,21.561467327736402,33.12375267947597,16096,specialized_using_tool
1626,1,47.40575887347248,62.447777253234456,17029,specialized_using_tool
3213,1,51.630918690246546,65.52917116964218,37776,specialized_using_tool
372,1,33.51358673763019,59.81781349295093,4931,specialized_using_tool
110,1,24.094430784009724,47.50576202620007,1280,specialized_using_tool
517,1,37.5432867461055,63.950696885494054,5927,specialized_using_tool
793,1,45.28021733357918,69.28154395625893,8028,specialized_using_tool
2691,1,50.498565284846656,64.80371671628134,31009,specialized_using_tool
66,1,67.87644616870352,74.44644392072001,706,specialized_using_tool
539,1,38.141334080766114,64.56405765482555,6075,specialized_using_tool
1807,1,34.228873783043184,47.496726979190846,16553,specialized_using_tool
1728,1,40.00651673590974,54.052284659247036,16762,specialized_using_tool
2235,1,49.50901152939747,64.16974840276085,25095,specialized_using_tool
112,1,29.074137536661457,48.864616392093716,1255,specialized_using_tool
55,1,72.75106230580222,78.86731696734581,609,specialized_using_tool
1631,1,47.02330194585931,62.013825472281766,17015,specialized_using_tool
523,1,37.7045169332934,64.11605548826945,5967,specialized_using_tool
1967,1,22.566834644078675,34.264484892541354,16132,specialized_using_tool
575,1,39.150513678475264,65.46010635125747,6334,specialized_using_tool
113,1,32.85160960437689,49.89540689165939,1235,specialized_using_tool
1823,1,33.04923329090056,46.15825706143069,16511,specialized_using_tool
717,1,43.15117160435105,67.954234208476,7439,specialized_using_tool
1943,1,48.87491073365288,63.76350487140491,21306,specialized_using_tool
2213,1,49.46151275148651,64.13931779708564,24811,specialized_using_tool
537,1,38.104653580427794,64.52643792373897,6065,specialized_using_tool
1944,1,24.211781134003214,36.1309106449247,16192,specialized_using_tool
548,1,38.4117913368555,64.84144016462372,6141,specialized_using_tool
2001,1,20.09803146296655,31.46327654745715,16043,specialized_using_tool
439,1,35.3725452289459,61.724371961329986,5390,specialized_using_tool
1830,1,32.524407170863654,45.562767182604745,16492,specialized_using_tool
476,1,36.402697966799934,62.78090250531721,5645,specialized_using_tool
1920,1,25.977891810620193,38.13481440020631,16255,specialized_using_tool
1644,1,46.10345389820505,60.970127032887426,16982,specialized_using_tool
515,1,37.48907585005255,63.89509788022793,5913,specialized_using_tool
1676,1,43.76601381397267,58.3179688048927,16898,specialized_using_tool
115,1,38.58561299452744,51.46009251026654,1205,specialized_using_tool
1672,1,44.07101174190779,58.664032333772454,16909,specialized_using_tool
1936,1,24.78808311213225,36.784807206130665,16212,specialized_using_tool
114,1,36.05833018402166,50.77045164354783,1218,specialized_using_tool
109,1,20.911140978998457,46.637111026391516,1297,specialized_using_tool
1857,1,48.687549274258046,63.64346972649521,20186,specialized_using_tool
1692,1,42.608309026765994,57.00438806428201,16856,specialized_using_tool
108,1,17.968248057521727,45.83405914134292,1312,specialized_using_tool
2917,1,50.98849311928808,65.1175942810293,33937,specialized_using_tool
1991,1,20.834348145858833,32.29873254999415,16070,specialized_using_tool
894,1,48.111663377629995,71.046750726126,8810,specialized_using_tool
1694,1,42.444855417048856,56.8189266961678,16850,specialized_using_tool
419,1,34.82224053050912,61.159976312963,5254,specialized_using_tool
518,1,37.582782636205536,63.99120409643403,5936,specialized_using_tool
495,1,36.92517040157077,63.316753224771375,5774,specialized_using_tool
1704,1,41.74166308080247,56.02105497615272,16825,specialized_using_tool
1886,1,28.4360619944227,40.92395809751915,16344,specialized_using_tool
108,1,16.089475706045185,45.321382765175855,1322,specialized_using_tool
1647,1,45.89757904434925,60.73653272975465,16975,specialized_using_tool
374,1,33.573909353441195,59.87968071298114,4946,specialized_using_tool
398,1,34.23893207048417,60.5617318178153,5110,specialized_using_tool
44,1,97.94481394787796,83.76872478028271,1300,vehicle_starting
96,1,107.47345636641427,90.04926035848922,2849,vehicle_starting
178,1,68.2791987654323,50.22982254007488,9877,vehicle_starting
47,1,124.09261642670444,57.696380200416705,269,vehicle_starting
46,1,120.0409106554819,87.15677051364386,1175,vehicle_starting
45,1,100.92566920834474,83.97051170694235,1298,vehicle_starting
40,1,97.33658941253564,62.05089140134957,460,vehicle_starting
33,1,221.23375926637243,131.1543497309739,525,vehicle_starting
33,1,74.74231768938111,32.0777093705484,1602,vehicle_starting
109,1,64.33358899376853,42.5684083078648,2884,vehicle_starting
74,1,120.06116944597316,54.5632887996443,546,vehicle_starting
39,1,166.8228001654857,85.05288062890693,277,vehicle_starting
130,1,135.7150631604567,73.71702353490106,1166,vehicle_starting
40,1,156.9135475056276,186.9326872429501,1603,vehicle_starting
24,1,113.26897043558267,59.458195234109674,209,vehicle_starting
30,1,188.95860092540076,92.67813510424006,343,vehicle_starting
27,1,60.50563178736523,53.55021805893599,588,vehicle_starting
78,1,97.80303318402957,93.09171286694901,1999,vehicle_starting
24,1,298.9462413936053,133.90195071950686,664,vehicle_starting
52,1,98.6207086115921,87.56128321771959,1390,vehicle_starting
52,1,112.81800121835221,75.79447551296894,1701,vehicle_starting
115,1,106.93754809694664,62.972544146776904,1083,vehicle_starting
76,1,90.03067230782032,49.71743769641545,404,vehicle_starting
25,1,91.65015646762896,63.372352844098494,171,vehicle_starting
42,1,94.88642804117546,57.683654944137764,474,vehicle_starting
267,1,76.37799439959558,33.633743021043585,6744,vehicle_starting
41,1,113.17019332182838,87.43021104157522,1273,vehicle_starting
34,1,138.94392124280762,126.71282847219848,880,vehicle_starting
32,1,175.8569972741929,87.76806008672443,271,vehicle_starting
51,1,119.40968764886404,83.44207114717048,338,vehicle_starting
46,1,119.51263259580855,87.10500251367587,1176,vehicle_starting
24,1,111.45176541398963,85.98723472764584,334,vehicle_starting
76,1,119.94727844619257,82.58069460191389,2532,vehicle_starting
105,1,119.64560571115396,83.99968099320131,1167,vehicle_starting
56,1,139.3391933861987,134.29994700836244,3064,vehicle_starting
111,1,83.64327816203522,57.64321312755534,3239,vehicle_starting
20,1,123.06689157425348,93.43759366441691,480,vehicle_starting
50,1,111.79829222973787,90.55214835538852,1334,vehicle_starting
79,1,170.34626230658048,183.01287144552924,1854,vehicle_starting
75,1,89.26627361152778,50.03861886798926,3958,vehicle_starting
59,1,120.21325368839348,104.21248644691772,1556,vehicle_starting
20,1,243.3513605878746,152.08460514071203,149,vehicle_starting
60,1,60.746960955891176,21.895898279852723,1636,vehicle_starting
59,1,57.93335871632237,40.877743137874006,1506,vehicle_starting
31,1,121.61155849065739,104.70044885830413,557,vehicle_starting
29,1,147.83931892778324,69.86115838086867,242,vehicle_starting
78,1,229.80771379367258,191.356027055379,903,vehicle_starting
36,1,117.872695028243,68.22645604729055,395,vehicle_starting
30,1,179.4990084187425,83.76846676649674,348,vehicle_starting
67,1,204.0781150190826,144.78773221308546,760,vehicle_starting
34,1,220.50914918870276,130.7267109966115,527,vehicle_starting
39,1,99.8523371398156,66.07986155042398,1006,vehicle_starting
31,1,111.99260286711872,71.85357139165451,170,vehicle_starting
174,1,171.58277733944442,134.1123713401578,4224,vehicle_starting
98,1,224.2415044421163,169.3771528843588,2044,vehicle_starting
48,1,118.82494481084616,99.80095523408455,1194,vehicle_starting
138,1,54.17024085089736,21.868819950946804,3232,vehicle_starting
297,1,123.38204186936092,83.72099568063653,3217,vehicle_starting
39,1,99.83106393679024,65.5137393399447,1006,vehicle_starting
58,1,94.07280102311034,50.52669677261827,399,vehicle_starting
27,1,87.62645824215721,58.82032292263929,602,vehicle_starting
32,1,144.83963177929348,87.65731161783,500,vehicle_starting
51,1,124.56602343636051,77.1666999481395,681,vehicle_starting
15,1,105.07926859319022,80.75821167827534,1048,vehicle_starting
54,1,117.77001876471195,82.55084536794944,562,vehicle_starting
115,1,127.21796493303252,79.53608198513108,1164,vehicle_starting
33,1,162.07261854940612,74.28187502522445,196,vehicle_starting
62,1,120.86162263623945,102.51675068692853,2102,vehicle_starting
108,1,126.54500379849765,71.17919711643943,741,vehicle_starting
77,1,91.51103568789647,55.96453371577705,3937,vehicle_starting
31,1,80.85522338179399,63.095210436171314,322,vehicle_starting
49,1,200.6263045958794,104.82146107450284,794,vehicle_starting
13,1,297.221075333465,144.56245479299582,366,vehicle_starting
28,1,88.01484517248,58.631145524843696,610,vehicle_starting
79,1,130.83384177535206,87.28862726949116,2701,vehicle_starting
63,1,125.8643171027398,78.47903910961752,353,vehicle_starting
68,1,209.5821314727966,133.2897186631246,777,vehicle_starting
35,1,127.30085733953338,93.73109069250486,889,vehicle_starting
73,1,102.96245533609266,82.52946870716106,2030,vehicle_starting
34,1,118.7518934831859,82.64013824571066,998,vehicle_starting
57,1,189.4752359569019,115.93222232131995,883,vehicle_starting
59,1,115.31075098730838,85.57935223731867,1440,vehicle_starting
81,1,131.7068988716064,71.67056241645287,862,vehicle_starting
53,1,222.77247771103254,184.6486024299829,1339,vehicle_starting
48,1,111.61066600916735,87.66566707787447,1334,vehicle_starting
20,1,181.9237870179584,189.0616401928678,361,vehicle_starting
257,1,97.87940427322282,50.11564471780997,6900,vehicle_starting
43,1,163.05195465768946,83.9195732482761,279,vehicle_starting
40,1,155.56781291109468,186.34934249746237,1598,vehicle_starting
22,1,241.59525665662042,158.90339590216445,95,vehicle_starting
70,1,213.81072043885905,196.44132190513818,919,vehicle_starting
45,1,103.2442559258984,93.22820962515462,1458,vehicle_starting
26,1,277.9144817988669,160.88419390328832,661,vehicle_starting
51,1,123.5771859608371,76.6876419211958,681,vehicle_starting
18,1,104.2149124902546,81.87247782395083,267,vehicle_starting
71,1,107.51062073861317,77.33796405547855,868,vehicle_starting
62,1,125.38131250564054,100.26102031107203,2095,vehicle_starting
13,1,297.4680821195687,143.3338711164924,365,vehicle_starting
41,1,173.0722137541915,185.4643185274709,1538,vehicle_starting
42,1,71.66224354510366,57.46455047097551,1823,vehicle_starting
51,1,115.2468120450739,88.70100777002438,1461,vehicle_starting
94,1,273.35110597395914,214.13205814149856,1212,vehicle_starting
13,1,298.9118894689686,136.15253747999967,360,vehicle_starting
47,1,116.42819573358095,94.8330885248478,1195,vehicle_starting
119,1,132.228557941561,66.34019293466638,738,vehicle_starting
103,1,123.57616415412403,72.587808467179,743,vehicle_starting
48,1,114.07121805669544,80.97609675602573,1290,vehicle_starting
141,1,102.73284869899874,90.20980912910314,4359,vehicle_starting
50,1,120.0491733526652,83.34027947861073,562,vehicle_starting
25,1,131.44813209846254,91.29062864443239,488,vehicle_starting
59,1,120.11572263188984,69.1336323283672,547,vehicle_starting
14,1,152.23830845788504,122.19072787953911,462,vehicle_starting
33,1,71.64149467387948,33.543746552469685,1573,vehicle_starting
47,1,104.38778157521935,76.23062307690601,3064,vehicle_starting
122,1,108.50492194667872,61.9062436108397,1078,vehicle_starting
60,1,121.01644158738819,99.63876414550803,1561,vehicle_starting
35,1,114.48395100542587,79.9095667421629,1001,vehicle_starting
28,1,138.36552362993436,70.85731648858149,238,vehicle_starting
76,1,131.43898180461065,87.44289536145709,2699,vehicle_starting
65,1,114.9045191494817,85.9276953010416,1435,vehicle_starting
34,1,117.30851809673453,68.97465453159991,395,vehicle_starting
35,1,85.07234977368765,76.49657675868595,248,vehicle_starting
14,1,294.4930155333386,158.13151413678872,376,vehicle_starting
28,1,102.76302077787626,68.00555324947878,170,vehicle_starting
68,1,209.14713050118073,197.92383361002229,923,vehicle_starting
101,1,59.09556782380555,20.92202526833901,1709,vehicle_starting
67,1,114.3942051518659,86.20972761368274,1433,vehicle_starting
50,1,288.78971894638914,176.9387559728067,1272,vehicle_starting
58,1,120.70146450197545,97.05914654673262,1699,vehicle_starting
59,1,179.86362783278014,108.40339522826774,1086,vehicle_starting
25,1,134.40367556029884,70.79893135913423,239,vehicle_starting
23,1,178.51344316604994,112.84453144681767,451,vehicle_starting
66,1,205.48029375952828,199.08948677894244,927,vehicle_starting
24,1,298.8705912969295,137.02872051530974,665,vehicle_starting
81,1,131.20364510787167,72.02570085539926,863,vehicle_starting
60,1,120.30034796800304,67.76295348416771,546,vehicle_starting
28,1,137.13752245551245,89.83321645749648,493,vehicle_starting
52,1,116.11764579678331,88.57000546510466,1462,vehicle_starting
50,1,296.919811030946,165.23090011491712,1270,vehicle_starting
63,1,87.48124967564723,57.690728140454,683,vehicle_starting
54,1,116.03577976400332,82.34760876048523,1701,vehicle_starting
55,1,66.83687671916793,42.66825352923821,1836,vehicle_starting
59,1,120.76306079741194,91.97490351395768,1701,vehicle_starting
169,1,91.61253061234044,52.93098504438042,6955,vehicle_starting
57,1,119.21131496591524,88.81471176806542,1701,vehicle_starting
78,1,93.7193942933854,61.794347568778676,3916,vehicle_starting
59,1,119.57817641888097,71.21124476545144,550,vehicle_starting
58,1,119.42010470243932,89.23992032258369,1701,vehicle_starting
27,1,278.308683550415,147.5249543195111,117,vehicle_starting
97,1,111.2306226510651,76.67039331736002,797,vehicle_starting
20,1,293.00086936534325,197.33506671135015,366,vehicle_starting
62,1,59.8876540394588,21.328427202805734,1638,vehicle_starting
67,1,209.6297875902171,132.48356405863345,778,vehicle_starting
72,1,218.11404868275739,195.07333402953313,914,vehicle_starting
30,1,170.6219512121307,82.38355623441325,310,vehicle_starting
96,1,111.10559705379129,77.42169407348253,796,vehicle_starting
117,1,77.2386121132732,49.86922502532801,3238,vehicle_starting
77,1,123.4237291013469,77.5158678939662,869,vehicle_starting
78,1,229.3494208266555,191.50171411126263,903,vehicle_starting
27,1,136.38151111237744,90.02687870877467,492,vehicle_starting
42,1,170.02945238619537,92.42286012756745,1086,vehicle_starting
35,1,132.82501829569793,100.66743479856697,1103,vehicle_starting
98,1,268.11619572774725,200.21576038352487,991,vehicle_starting
134,1,145.83438836830337,79.95561367837004,710,vehicle_starting
21,1,132.1216679988862,65.85499371953647,240,vehicle_starting
38,1,111.2164312813185,110.07101983940542,1467,vehicle_starting
49,1,112.01266480697652,84.78508924913277,1289,vehicle_starting
65,1,183.92499500571193,115.00311688428191,1086,vehicle_starting
41,1,159.86276673840726,184.784625351347,1580,vehicle_starting
46,1,123.23685458806453,65.74515591092413,283,vehicle_starting
50,1,111.83324020424165,91.08979535262286,1334,vehicle_starting
67,1,209.6270085401859,132.5305746860199,778,vehicle_starting
35,1,84.37392760881357,60.65841117026111,326,vehicle_starting
57,1,117.90970523146719,77.6598744943905,557,vehicle_starting
37,1,112.39346527577541,134.90352342539788,1684,vehicle_starting
58,1,94.18130472429674,50.54841988219035,399,vehicle_starting
39,1,99.86154916319205,66.32501180027785,1007,vehicle_starting
42,1,89.27781973396372,59.78567471781945,322,vehicle_starting
71,1,91.06879384817756,49.92527602564972,402,vehicle_starting
27,1,224.57709105631227,133.50352880535746,515,vehicle_starting
43,1,76.10281839037059,69.08826924794624,237,vehicle_starting
24,1,120.03803679705645,77.00904875993224,502,vehicle_starting
104,1,119.0514262670486,84.34992570553106,1168,vehicle_starting
114,1,106.75895715106948,63.09404140241562,1084,vehicle_starting
57,1,113.67098276139022,86.21060743113108,1442,vehicle_starting
38,1,99.53377966338653,57.60241400734604,999,vehicle_starting
46,1,123.20810968018051,65.84377152446156,284,vehicle_starting
86,1,118.75626152006146,85.22228371877671,2249,vehicle_starting
54,1,118.82944764320033,93.8110611710743,1896,vehicle_starting
17,1,227.16623148451959,154.1957089368018,164,vehicle_starting
66,1,107.67695762508491,116.86180268112668,2646,vehicle_starting
22,1,93.86915839314909,64.61820537792363,140,vehicle_starting
83,1,128.9173091543003,69.30644749058682,2418,vehicle_starting
29,1,139.91314077919364,89.12220530913977,495,vehicle_starting
53,1,118.2072070248007,82.70227490551522,562,vehicle_starting
50,1,284.7897909747975,182.69890968893625,1272,vehicle_starting
52,1,107.94477681625708,88.41500265392591,1449,vehicle_starting
33,1,83.34604900858395,60.8413407902877,327,vehicle_starting
88,1,172.72682910267736,144.50409913896456,2059,vehicle_starting
30,1,177.20850700857582,88.17424908433887,270,vehicle_starting
72,1,120.09979316298161,56.694835182048266,546,vehicle_starting
52,1,65.15844090897052,24.809161553397132,1628,vehicle_starting
86,1,122.10588759342868,86.67591556279736,1910,vehicle_starting
30,1,185.46408302414318,105.17599606987305,341,vehicle_starting
65,1,114.80917979843669,85.98038595382901,1435,vehicle_starting
76,1,89.85711664302237,51.59837681735274,3952,vehicle_starting
54,1,115.49416822063128,81.24459543568487,1701,vehicle_starting
56,1,119.87424970491142,99.03825353287539,1891,vehicle_starting
62,1,115.6462734464306,108.77651188849732,2658,vehicle_starting
14,1,173.72130208989745,161.9473471540319,373,vehicle_starting
78,1,121.89531694309294,89.03239573688694,2258,vehicle_starting
48,1,104.0043038903297,89.93195118436594,1454,vehicle_starting
13,1,109.68883662643584,75.44061696393787,271,vehicle_starting
23,1,226.77789559737369,135.23559056104995,508,vehicle_starting
31,1,81.85216345451522,61.789157527760345,326,vehicle_starting
88,1,174.3193219767756,145.27300936863418,2058,vehicle_starting
45,1,86.05433464234477,58.63300581525097,407,vehicle_starting
30,1,183.64985392275182,111.66443988663949,341,vehicle_starting
27,1,118.39252384303923,79.81977696721555,1318,vehicle_starting
58,1,123.17861024659052,80.54410717677678,347,vehicle_starting
14,1,153.14476946290637,121.92819841378105,462,vehicle_starting
40,1,80.13139966154631,72.41564139409725,242,vehicle_starting
29,1,131.87177295436177,77.16784409973953,922,vehicle_starting
84,1,112.01026572535805,83.25176234381578,1429,vehicle_starting
27,1,85.99443559303157,58.93785723210383,588,vehicle_starting
