video,obj_id,frame,x1,y1,x2,y2
VIRAT_S_000102,66,16105,374,354,498,504
VIRAT_S_000102,66,16115,442,354,496,504
VIRAT_S_000102,66,16120,442,354,496,504
VIRAT_S_000102,66,16125,422,354,494,508
VIRAT_S_000102,66,16130,422,354,490,508
VIRAT_S_000102,66,16135,422,354,490,508
VIRAT_S_000102,66,16220,372,354,480,454
VIRAT_S_000102,66,16250,368,358,484,468
VIRAT_S_000102,66,16255,368,358,482,464
VIRAT_S_000102,66,16260,368,358,440,468
VIRAT_S_000102,66,16270,368,358,434,454
VIRAT_S_000102,66,16400,370,354,448,458
VIRAT_S_000102,66,16410,370,356,448,478
VIRAT_S_000102,66,16415,370,356,438,470
VIRAT_S_000102,66,16420,368,356,448,472
VIRAT_S_000102,66,16425,368,356,448,472
VIRAT_S_000102,66,16430,368,356,448,472
VIRAT_S_000102,66,16435,370,356,448,472
VIRAT_S_000102,66,16440,372,356,448,472
VIRAT_S_000102,66,16445,372,356,424,456
VIRAT_S_000102,66,16460,376,356,424,470
VIRAT_S_000102,66,16490,376,364,472,522
VIRAT_S_000102,66,16505,374,368,492,454
VIRAT_S_000102,66,16510,374,368,492,460
VIRAT_S_000102,66,16515,374,360,512,490
VIRAT_S_000102,66,16520,374,364,444,462
VIRAT_S_000102,66,16525,376,364,438,450
VIRAT_S_000102,66,16535,376,356,438,462
VIRAT_S_000102,66,16540,376,356,438,468
VIRAT_S_000102,66,16550,376,358,436,468
VIRAT_S_000102,66,16570,374,358,426,478
VIRAT_S_000102,66,16580,374,358,440,480
VIRAT_S_000102,66,16585,374,358,426,460
VIRAT_S_000102,66,16590,374,358,426,460
VIRAT_S_000102,66,16595,374,358,456,462
VIRAT_S_000102,66,16600,372,358,456,482
VIRAT_S_000102,66,16605,374,358,426,450
VIRAT_S_000102,66,16610,374,358,456,478
VIRAT_S_000102,66,16655,376,358,456,480
VIRAT_S_000102,66,16660,376,358,456,480
VIRAT_S_000102,66,16690,374,356,428,478
VIRAT_S_000102,66,16695,372,356,442,478
VIRAT_S_000102,66,16700,372,356,456,458
VIRAT_S_000102,66,16710,372,356,456,462
VIRAT_S_000102,66,16715,372,358,456,450
VIRAT_S_000102,66,16755,374,358,456,470
VIRAT_S_000102,66,16770,374,358,430,476
VIRAT_S_000102,66,16785,372,358,420,450
VIRAT_S_000102,66,16795,370,358,422,468
VIRAT_S_000102,66,16805,368,358,422,462
VIRAT_S_000102,66,16810,368,358,422,462
VIRAT_S_000102,66,16815,368,358,420,474
VIRAT_S_000102,66,16820,368,358,420,462
VIRAT_S_000102,66,16825,368,358,420,462
VIRAT_S_000102,66,16830,368,358,420,438
VIRAT_S_000102,66,16835,368,358,420,474
VIRAT_S_000102,66,16840,370,358,420,442
VIRAT_S_000102,66,16855,370,358,422,446
VIRAT_S_000102,66,16865,372,360,424,462
VIRAT_S_000102,66,16905,374,356,426,452
VIRAT_S_000102,66,16910,374,356,426,450
VIRAT_S_000102,66,16920,374,356,424,452
VIRAT_S_000102,66,16980,376,368,450,480
VIRAT_S_000102,66,16985,376,358,440,480
VIRAT_S_000102,66,16995,374,370,438,494
VIRAT_S_000102,66,17000,374,370,422,492
VIRAT_S_000102,66,17015,374,356,418,472
VIRAT_S_000102,66,17100,360,356,438,506
VIRAT_S_000102,66,17110,366,360,450,512
VIRAT_S_000102,66,17115,360,360,446,486
VIRAT_S_000102,66,17120,358,360,450,538
VIRAT_S_000102,66,17125,366,358,430,474
VIRAT_S_000102,66,17130,366,358,440,496
VIRAT_S_000102,66,17135,366,358,432,480
VIRAT_S_000102,66,17145,366,356,428,488
VIRAT_S_000102,66,17150,366,356,430,488
VIRAT_S_000102,66,17215,368,358,416,462
VIRAT_S_000102,66,17230,370,356,414,462
VIRAT_S_000102,66,17235,370,356,414,472
VIRAT_S_000102,66,17240,368,356,414,462
VIRAT_S_000102,66,17245,370,356,414,472
VIRAT_S_000102,66,17250,370,356,414,462
VIRAT_S_000102,66,17255,370,356,414,462
VIRAT_S_000102,66,17265,370,356,454,486
VIRAT_S_000102,66,17345,370,356,422,462
VIRAT_S_000102,66,17400,370,356,428,444
VIRAT_S_000102,66,17405,368,356,424,470
VIRAT_S_000102,66,17410,368,358,430,470
VIRAT_S_000102,66,17415,366,358,430,458
VIRAT_S_000102,66,17450,312,360,488,508
VIRAT_S_000102,66,17590,368,358,420,454
VIRAT_S_000102,66,17640,370,354,426,452
VIRAT_S_000102,66,17825,372,356,460,488
VIRAT_S_000102,66,17960,372,356,464,502
VIRAT_S_000102,66,17965,370,358,464,502
VIRAT_S_000102,66,17985,356,362,412,426
VIRAT_S_000102,66,17990,356,360,412,474
VIRAT_S_000102,66,17995,354,362,412,436
VIRAT_S_000102,66,18020,328,360,408,454
VIRAT_S_000102,66,18025,326,360,406,450
VIRAT_S_000102,66,18030,328,360,406,492
VIRAT_S_000102,66,18040,328,360,406,496
VIRAT_S_000102,66,18045,328,360,406,490
VIRAT_S_000102,66,18050,328,360,406,512
VIRAT_S_000102,66,18055,322,360,406,490
VIRAT_S_000102,66,18060,322,360,406,490
VIRAT_S_000102,66,18070,328,360,406,488
VIRAT_S_000102,66,18080,328,360,414,488
VIRAT_S_000102,66,18085,328,360,412,488
VIRAT_S_000102,66,18090,328,360,412,488
VIRAT_S_000102,66,18095,316,360,412,488
VIRAT_S_000102,66,18100,326,358,414,488
VIRAT_S_000102,66,18105,364,358,416,476
VIRAT_S_000102,66,18110,364,358,416,474
VIRAT_S_000102,66,18115,364,358,420,474
VIRAT_S_000102,66,18120,384,358,428,478
VIRAT_S_000102,66,18150,264,356,490,532
VIRAT_S_000102,66,18155,318,356,414,510
VIRAT_S_000102,66,18160,334,356,414,508
VIRAT_S_000102,66,18165,336,356,412,498
VIRAT_S_000102,66,18180,336,362,412,506
VIRAT_S_000102,66,18210,346,364,464,532
VIRAT_S_000102,66,18215,348,364,462,536
VIRAT_S_000102,66,18225,320,422,462,544
VIRAT_S_000102,66,18230,320,422,462,542
VIRAT_S_000102,66,18235,308,422,462,542
VIRAT_S_000102,66,18240,294,364,462,542
VIRAT_S_000102,66,18245,292,364,462,542
VIRAT_S_000102,66,18250,256,364,460,544
VIRAT_S_000102,66,18255,260,364,444,544
VIRAT_S_000102,66,18260,274,362,444,544
VIRAT_S_000102,66,18265,280,412,444,544
VIRAT_S_000102,66,18270,280,414,444,542
VIRAT_S_000102,66,18275,280,412,444,542
VIRAT_S_000102,66,18280,276,364,444,542
VIRAT_S_000102,66,18285,274,362,444,542
VIRAT_S_000102,66,18290,270,362,444,542
VIRAT_S_000102,66,18295,270,362,444,542
VIRAT_S_000102,66,18300,270,362,442,542
VIRAT_S_000102,66,18305,272,360,412,542
VIRAT_S_000102,66,18310,272,358,412,542
VIRAT_S_000102,66,18315,272,358,412,544
VIRAT_S_000102,66,18320,270,358,412,544
VIRAT_S_000102,66,18325,270,400,390,542
VIRAT_S_000102,66,18335,274,356,412,542
VIRAT_S_000102,66,18340,274,356,400,542
VIRAT_S_000102,66,18345,280,412,388,542
VIRAT_S_000102,66,18350,324,412,388,542
VIRAT_S_000102,66,18355,324,356,412,542
VIRAT_S_000102,66,18360,324,358,412,542
VIRAT_S_000102,66,18365,346,356,412,542
VIRAT_S_000102,66,18370,284,356,412,542
VIRAT_S_000102,66,18380,278,356,412,544
VIRAT_S_000102,66,18385,278,378,412,544
VIRAT_S_000102,66,18390,276,356,412,544
VIRAT_S_000102,66,18395,278,356,412,544
VIRAT_S_000102,66,18405,278,356,412,544
VIRAT_S_000102,66,18410,292,356,412,540
VIRAT_S_000102,66,18415,302,356,412,546
VIRAT_S_000102,66,18420,234,356,412,550
VIRAT_S_000102,66,18425,230,378,412,550
VIRAT_S_000102,66,18430,230,356,412,548
VIRAT_S_000102,66,18445,310,386,398,550
VIRAT_S_000102,66,18450,312,386,398,552
VIRAT_S_000102,66,18455,322,386,394,552
VIRAT_S_000102,66,18460,228,378,414,552
VIRAT_S_000102,66,18465,228,386,384,552
VIRAT_S_000102,66,18470,228,386,384,552
VIRAT_S_000102,66,18475,228,386,384,552
VIRAT_S_000102,66,18480,228,386,384,552
VIRAT_S_000102,66,18485,228,386,384,552
VIRAT_S_000102,66,18490,228,386,384,552
VIRAT_S_000102,66,18495,228,386,384,552
VIRAT_S_000102,66,18500,228,386,384,550
VIRAT_S_000102,66,18505,228,356,414,552
VIRAT_S_000102,66,18510,304,386,384,552
VIRAT_S_000102,66,18515,304,386,384,552
VIRAT_S_000102,66,18520,328,386,384,542
VIRAT_S_000102,66,18530,332,386,394,544
VIRAT_S_000102,66,18535,312,386,396,552
VIRAT_S_000102,66,18555,274,378,416,544
VIRAT_S_000102,66,18655,310,360,404,490
VIRAT_S_000102,66,18685,324,376,404,492
VIRAT_S_000102,66,18690,316,370,420,494
VIRAT_S_000102,66,18705,328,364,420,478
VIRAT_S_000102,66,18710,326,376,404,490
VIRAT_S_000102,66,18715,326,386,400,480
VIRAT_S_000102,66,18720,316,376,402,480
VIRAT_S_000102,66,18730,336,374,404,490
VIRAT_S_000102,66,18760,330,386,406,490
VIRAT_S_000102,66,18770,330,358,404,492
VIRAT_S_000102,66,18995,324,362,446,512
VIRAT_S_000102,66,19050,334,366,424,504
VIRAT_S_000102,66,19055,334,366,424,504
VIRAT_S_000102,66,19105,334,368,424,500
VIRAT_S_000102,66,19110,334,368,424,500
VIRAT_S_000102,66,19115,334,368,424,496
VIRAT_S_000102,66,19120,334,368,424,496
VIRAT_S_000102,66,19125,334,368,424,496
VIRAT_S_000102,66,19130,334,366,424,496
VIRAT_S_000102,66,19135,334,366,394,500
VIRAT_S_000102,66,19140,336,366,424,522
VIRAT_S_000102,66,19145,336,366,424,504
VIRAT_S_000102,66,19150,336,368,424,502
VIRAT_S_000102,66,19155,336,368,406,496
VIRAT_S_000102,66,19160,336,368,406,490
VIRAT_S_000102,66,19165,340,370,424,492
VIRAT_S_000102,66,19170,340,370,424,492
VIRAT_S_000102,66,19175,340,370,424,492
VIRAT_S_000102,66,19180,340,370,416,492
VIRAT_S_000102,66,19185,340,368,416,490
VIRAT_S_000102,66,19190,340,368,426,490
VIRAT_S_000102,66,19195,340,366,400,490
VIRAT_S_000102,66,19200,340,376,388,492
VIRAT_S_000102,66,19205,340,364,426,530
VIRAT_S_000102,66,19370,338,354,414,496
VIRAT_S_000102,66,19375,338,354,414,506
VIRAT_S_000102,66,19380,340,354,414,492
VIRAT_S_000102,66,19385,336,354,414,510
VIRAT_S_000102,66,19390,336,354,414,494
VIRAT_S_000102,66,19395,334,354,414,498
VIRAT_S_000102,66,19400,340,354,414,500
VIRAT_S_000102,66,19405,338,354,416,500
VIRAT_S_000102,66,19410,338,352,428,494
VIRAT_S_000102,66,19420,340,352,430,510
VIRAT_S_000102,66,19425,338,354,436,504
VIRAT_S_000102,66,19430,340,356,432,502
VIRAT_S_000102,66,19435,340,358,432,504
VIRAT_S_000102,66,19440,340,358,432,508
VIRAT_S_000102,66,19445,340,358,416,516
VIRAT_S_000102,66,19450,336,358,416,518
VIRAT_S_000102,66,19455,346,358,416,506
VIRAT_S_000102,66,19460,348,358,416,504
VIRAT_S_000102,66,19465,338,360,412,504
VIRAT_S_000102,66,19470,324,358,428,518
VIRAT_S_000102,66,19475,318,358,420,528
VIRAT_S_000102,66,19480,324,358,412,532
VIRAT_S_000102,66,19490,342,360,412,536
VIRAT_S_000102,66,19495,344,360,412,510
VIRAT_S_000102,66,19500,326,362,412,516
VIRAT_S_000102,66,19505,324,362,416,504
VIRAT_S_000102,66,19510,324,362,416,498
VIRAT_S_000102,66,19515,328,362,414,498
VIRAT_S_000102,66,19520,328,362,412,504
VIRAT_S_000102,66,19525,340,362,412,508
VIRAT_S_000102,66,19530,338,362,412,508
VIRAT_S_000102,66,19535,336,362,414,508
VIRAT_S_000102,66,19540,336,362,414,504
VIRAT_S_000102,66,19545,334,362,414,494
VIRAT_S_000102,66,19550,334,364,414,494
VIRAT_S_000102,66,19555,334,364,414,494
VIRAT_S_000102,66,19560,334,364,412,536
VIRAT_S_000102,66,19565,336,364,406,498
VIRAT_S_000102,66,19570,338,364,416,512
VIRAT_S_000102,66,19575,282,364,416,536
VIRAT_S_000102,66,19585,320,362,420,536
VIRAT_S_000102,66,19720,344,366,434,514
VIRAT_S_000102,66,19725,266,366,426,520
VIRAT_S_000102,66,19980,280,354,444,538
VIRAT_S_000102,66,19990,266,346,444,522
VIRAT_S_000102,66,19995,262,344,474,522
VIRAT_S_000102,66,20000,258,344,472,538
VIRAT_S_000102,66,20005,256,342,472,538
VIRAT_S_000102,66,20040,348,334,434,538
VIRAT_S_000102,66,20045,334,334,434,538
VIRAT_S_000102,66,20050,336,334,434,538
VIRAT_S_000102,66,20055,346,334,434,522
VIRAT_S_000102,66,20060,346,334,434,518
VIRAT_S_000102,66,20075,260,334,436,496
VIRAT_S_000102,66,20135,262,338,474,474
VIRAT_S_000102,66,20155,332,338,450,496
VIRAT_S_000102,66,20175,350,340,464,466
VIRAT_S_000102,66,20180,360,342,464,460
VIRAT_S_000102,66,20185,370,342,462,460
VIRAT_S_000102,66,20200,278,320,544,496
VIRAT_S_000102,66,20385,308,346,504,506
VIRAT_S_000102,66,20395,356,386,468,496
VIRAT_S_000102,66,20400,352,384,468,506
VIRAT_S_000102,66,20410,354,376,468,498
VIRAT_S_000102,66,20415,356,372,472,506
VIRAT_S_000102,66,20420,360,368,468,496
VIRAT_S_000102,66,20425,366,364,436,490
VIRAT_S_000102,66,20430,368,362,466,490
VIRAT_S_000102,66,20440,354,356,468,490
VIRAT_S_000102,66,20450,356,352,428,494
VIRAT_S_000102,66,20455,348,350,468,494
VIRAT_S_000102,66,20465,348,344,472,470
VIRAT_S_000102,66,20470,342,342,440,464
VIRAT_S_000102,66,20475,266,338,574,512
VIRAT_S_000102,66,20520,292,324,572,512
VIRAT_S_000102,66,20580,294,328,578,512
VIRAT_S_000102,66,20605,264,330,578,512
VIRAT_S_000102,66,20610,314,344,486,510
VIRAT_S_000102,66,20620,256,330,578,512
VIRAT_S_000102,66,20625,344,350,452,468
VIRAT_S_000102,66,20640,236,314,578,512
VIRAT_S_000102,66,20645,342,332,526,484
VIRAT_S_000102,66,20650,314,306,580,506
VIRAT_S_000102,66,20655,334,332,502,504
VIRAT_S_000102,66,20660,338,334,502,492
VIRAT_S_000102,66,20665,342,334,510,504
VIRAT_S_000102,66,20670,356,358,424,492
VIRAT_S_000102,66,20675,356,358,424,494
VIRAT_S_000102,66,20680,358,360,430,502
VIRAT_S_000102,66,20685,350,362,422,504
VIRAT_S_000102,66,20690,350,364,414,498
VIRAT_S_000102,66,20695,350,364,414,504
VIRAT_S_000102,66,20705,340,364,464,494
VIRAT_S_000102,66,20710,356,366,432,502
VIRAT_S_000102,66,20715,342,368,422,502
VIRAT_S_000102,66,20720,358,368,460,504
VIRAT_S_000102,66,20725,340,370,412,500
VIRAT_S_000102,66,20730,338,372,420,498
VIRAT_S_000102,66,20735,324,372,424,502
VIRAT_S_000102,66,20740,324,372,426,502
VIRAT_S_000102,66,20745,324,374,426,502
VIRAT_S_000102,66,20750,328,374,448,508
VIRAT_S_000102,66,20780,338,374,436,506
VIRAT_S_000102,66,20785,338,380,412,502
VIRAT_S_000102,66,20805,326,382,414,508
VIRAT_S_000102,66,20810,338,382,436,508
VIRAT_S_000102,66,20815,320,382,466,506
VIRAT_S_000102,66,20820,346,384,414,506
VIRAT_S_000102,66,20825,288,334,470,506
VIRAT_S_000102,66,20830,320,386,414,506
VIRAT_S_000102,66,20840,340,384,422,506
VIRAT_S_000102,66,20845,350,384,412,506
VIRAT_S_000102,66,20850,336,384,422,506
VIRAT_S_000102,66,20855,350,334,448,504
VIRAT_S_000102,66,20860,340,334,440,500
VIRAT_S_000102,66,20865,336,334,438,500
VIRAT_S_000102,66,20870,328,336,436,508
VIRAT_S_000102,66,20875,250,336,436,508
VIRAT_S_000102,66,20880,318,338,436,472
VIRAT_S_000102,66,20885,248,340,432,518
VIRAT_S_000102,66,20890,246,340,430,514
VIRAT_S_000102,66,20895,244,394,358,518
VIRAT_S_000102,66,20900,226,398,354,524
VIRAT_S_000102,66,20905,234,400,354,524
VIRAT_S_000102,66,20910,226,400,350,524
VIRAT_S_000102,66,20915,220,344,418,524
VIRAT_S_000102,66,20920,214,344,410,524
VIRAT_S_000102,66,20925,210,344,398,524
VIRAT_S_000102,66,20930,210,400,350,526
VIRAT_S_000102,66,20935,208,400,350,530
VIRAT_S_000102,66,20940,206,404,322,530
VIRAT_S_000102,66,20945,204,408,308,530
VIRAT_S_000102,66,20950,202,412,326,534
VIRAT_S_000102,66,20955,200,414,350,530
VIRAT_S_000102,66,20960,196,414,318,540
VIRAT_S_000102,66,20965,190,416,306,540
VIRAT_S_000102,66,20970,180,416,324,540
VIRAT_S_000102,66,20975,174,418,340,546
VIRAT_S_000102,66,20980,170,420,340,552
VIRAT_S_000102,66,20985,168,424,298,552
VIRAT_S_000102,66,20990,166,358,358,552
VIRAT_S_000102,66,20995,164,360,356,552
VIRAT_S_000102,66,21000,164,430,326,560
VIRAT_S_000102,66,21005,164,432,292,560
VIRAT_S_000102,66,21010,164,434,322,560
VIRAT_S_000102,66,21015,162,436,310,562
VIRAT_S_000102,66,21020,222,438,300,566
VIRAT_S_000102,66,21025,156,438,298,566
VIRAT_S_000102,66,21030,150,368,338,568
VIRAT_S_000102,66,21035,146,442,298,574
VIRAT_S_000102,66,21040,86,444,270,580
VIRAT_S_000102,66,21045,86,446,296,578
VIRAT_S_000102,66,21050,86,446,296,578
VIRAT_S_000102,66,21055,86,446,290,578
VIRAT_S_000102,66,21060,86,448,288,584
VIRAT_S_000102,66,21065,86,450,306,584
VIRAT_S_000102,66,21070,88,452,274,584
VIRAT_S_000102,66,21075,88,378,312,584
VIRAT_S_000102,66,21080,88,378,312,586
VIRAT_S_000102,66,21085,88,380,308,588
VIRAT_S_000102,66,21090,88,382,304,592
VIRAT_S_000102,66,21095,88,382,304,592
VIRAT_S_000102,66,21100,88,384,294,592
VIRAT_S_000102,66,21105,84,456,266,592
VIRAT_S_000102,66,21110,88,384,278,596
VIRAT_S_000102,66,21115,76,386,272,598
VIRAT_S_000102,66,21120,88,386,272,598
VIRAT_S_000102,66,21125,66,390,272,598
VIRAT_S_000102,66,21130,88,390,264,598
VIRAT_S_000102,66,21135,58,390,250,598
VIRAT_S_000102,66,21140,56,392,260,600
VIRAT_S_000102,66,21145,56,394,282,600
VIRAT_S_000102,66,21150,56,394,286,600
VIRAT_S_000102,66,21155,56,398,284,600
VIRAT_S_000102,66,21160,100,462,290,598
VIRAT_S_000102,66,21165,104,462,288,602
VIRAT_S_000102,66,21170,110,462,304,602
VIRAT_S_000102,66,21175,116,464,306,602
VIRAT_S_000102,66,21180,120,466,308,604
VIRAT_S_000102,66,21185,124,466,312,606
VIRAT_S_000102,66,21190,130,466,336,608
VIRAT_S_000102,66,21195,138,468,348,610
VIRAT_S_000102,66,21200,148,468,350,610
VIRAT_S_000102,66,21205,154,466,352,610
VIRAT_S_000102,66,21210,160,468,352,610
VIRAT_S_000102,66,21215,164,468,362,612
VIRAT_S_000102,66,21220,168,472,364,612
VIRAT_S_000102,66,21225,172,470,364,616
VIRAT_S_000102,66,21230,176,472,364,616
VIRAT_S_000102,66,21235,178,472,382,616
VIRAT_S_000102,66,21240,182,474,398,614
VIRAT_S_000102,66,21245,190,472,396,614
VIRAT_S_000102,66,21250,196,472,396,614
VIRAT_S_000102,66,21255,200,472,396,614
VIRAT_S_000102,66,21260,208,470,398,614
VIRAT_S_000102,66,21265,214,470,422,616
VIRAT_S_000102,66,21270,220,494,426,614
VIRAT_S_000102,66,21275,224,472,426,614
VIRAT_S_000102,66,21280,232,544,426,614
VIRAT_S_000102,66,21285,236,474,426,614
VIRAT_S_000102,66,21290,244,472,438,612
VIRAT_S_000102,66,21295,248,470,446,612
VIRAT_S_000102,66,21300,250,468,448,614
VIRAT_S_000102,66,21305,254,466,448,610
VIRAT_S_000102,66,21310,260,466,456,608
VIRAT_S_000102,66,21315,266,466,480,610
VIRAT_S_000102,66,21320,274,466,486,604
VIRAT_S_000102,66,21325,280,464,486,602
VIRAT_S_000102,66,21330,286,464,486,602
VIRAT_S_000102,66,21335,290,464,490,602
VIRAT_S_000102,66,21340,290,460,494,600
VIRAT_S_000102,66,21345,286,454,498,600
VIRAT_S_000102,66,21350,282,450,500,600
VIRAT_S_000102,66,21355,286,450,500,598
VIRAT_S_000102,66,21360,290,450,510,596
VIRAT_S_000102,66,21365,298,450,528,590
VIRAT_S_000102,66,21370,314,448,534,590
VIRAT_S_000102,66,21375,326,448,532,590
VIRAT_S_000102,66,21380,336,446,534,586
VIRAT_S_000102,66,21385,344,444,540,582
VIRAT_S_000102,66,21390,350,444,548,582
VIRAT_S_000102,66,21395,358,442,554,582
VIRAT_S_000102,66,21400,358,438,556,580
VIRAT_S_000102,66,21405,364,436,560,574
VIRAT_S_000102,66,21410,372,434,578,572
VIRAT_S_000102,66,21420,390,428,584,566
VIRAT_S_000102,66,21425,400,430,592,562
VIRAT_S_000102,66,21435,442,424,606,558
VIRAT_S_000102,66,21440,426,422,610,560
VIRAT_S_000102,66,21445,432,420,608,554
VIRAT_S_000102,66,21450,444,416,618,548
VIRAT_S_000102,66,21455,456,418,644,546
VIRAT_S_000102,66,21460,464,416,650,546
VIRAT_S_000102,66,21465,468,412,650,548
VIRAT_S_000102,66,21470,472,412,662,540
VIRAT_S_000102,66,21475,478,410,674,540
VIRAT_S_000102,66,21480,486,408,676,540
VIRAT_S_000102,66,21485,490,406,674,540
VIRAT_S_000102,66,21490,496,404,680,536
VIRAT_S_000102,66,21495,502,402,696,532
VIRAT_S_000102,66,21510,522,398,716,530
VIRAT_S_000102,66,21515,528,394,724,524
VIRAT_S_000102,66,21520,534,392,728,524
VIRAT_S_000102,66,21525,540,392,728,526
VIRAT_S_000102,66,21530,542,388,728,520
VIRAT_S_000102,66,21535,548,388,732,518
VIRAT_S_000102,66,21540,554,384,752,514
VIRAT_S_000102,66,21545,564,386,754,514
VIRAT_S_000102,66,21550,570,386,754,514
VIRAT_S_000102,66,21555,576,386,764,510
VIRAT_S_000102,66,21560,580,384,774,510
VIRAT_S_000102,66,21565,588,384,778,512
VIRAT_S_000102,66,21570,592,380,774,510
VIRAT_S_000102,66,21575,596,378,778,508
VIRAT_S_000102,66,21580,600,376,786,506
VIRAT_S_000102,66,21585,608,378,798,504
VIRAT_S_000102,66,21590,614,380,800,504
VIRAT_S_000102,66,21595,622,356,838,504
VIRAT_S_000102,66,21600,620,360,836,504
VIRAT_S_000102,66,21605,616,376,822,506
VIRAT_S_000102,66,21610,610,376,804,506
VIRAT_S_000102,66,21620,596,382,794,506
VIRAT_S_000102,66,21625,588,382,778,508
VIRAT_S_000102,66,21630,574,382,776,506
VIRAT_S_000102,66,21635,568,380,776,506
VIRAT_S_000102,66,21640,558,380,768,506
VIRAT_S_000102,66,21645,554,380,754,508
VIRAT_S_000102,66,21650,550,382,738,508
VIRAT_S_000102,66,21655,542,382,736,506
VIRAT_S_000102,66,21660,532,382,734,506
VIRAT_S_000102,66,21665,522,382,718,506
VIRAT_S_000102,66,21670,514,382,708,506
VIRAT_S_000102,66,21675,508,382,704,506
VIRAT_S_000102,66,21680,502,382,688,506
VIRAT_S_000102,66,21685,494,380,676,504
VIRAT_S_000102,66,21690,486,380,672,504
VIRAT_S_000102,66,21695,480,380,664,504
VIRAT_S_000102,66,21700,480,378,660,500
VIRAT_S_000102,66,21705,480,376,644,498
VIRAT_S_000102,66,21710,518,376,638,498
VIRAT_S_000102,66,21715,480,374,632,498
VIRAT_S_000102,66,21720,480,374,622,498
VIRAT_S_000102,66,21725,478,372,610,496
VIRAT_S_000102,66,21730,480,372,608,494
VIRAT_S_000102,66,21735,480,374,606,494
VIRAT_S_000102,66,21740,480,374,604,494
VIRAT_S_000102,66,21745,480,374,592,494
VIRAT_S_000102,66,21750,480,374,588,494
VIRAT_S_000102,66,21755,480,374,582,494
VIRAT_S_000102,66,21760,480,376,572,494
VIRAT_S_000102,66,21765,480,376,560,496
VIRAT_S_000102,66,21770,480,376,552,500
VIRAT_S_000102,66,21775,480,378,550,502
VIRAT_S_000102,66,21790,480,382,526,502
VIRAT_S_000102,66,21795,464,384,526,504
VIRAT_S_000102,66,21805,464,388,518,504
VIRAT_S_000102,66,21820,436,392,494,516
VIRAT_S_000102,67,13575,240,352,470,532
VIRAT_S_000102,67,13580,234,350,476,532
VIRAT_S_000102,67,13585,228,350,472,532
VIRAT_S_000102,67,13595,216,352,474,532
VIRAT_S_000102,67,13600,218,352,480,532
VIRAT_S_000102,67,13605,224,352,484,532
VIRAT_S_000102,67,13610,228,352,480,532
VIRAT_S_000102,67,13615,228,352,476,532
VIRAT_S_000102,67,13620,228,352,476,532
VIRAT_S_000102,67,13625,276,352,476,532
VIRAT_S_000102,67,13630,280,354,476,532
VIRAT_S_000102,67,13635,218,352,476,510
VIRAT_S_000102,67,13640,222,352,476,512
VIRAT_S_000102,67,13675,226,348,476,534
VIRAT_S_000102,67,13910,292,360,418,534
VIRAT_S_000102,67,13915,290,352,418,534
VIRAT_S_000102,67,13920,292,346,418,534
VIRAT_S_000102,67,13925,292,346,416,532
VIRAT_S_000102,68,13625,222,392,314,532
VIRAT_S_000102,68,13630,228,392,316,532
VIRAT_S_000102,68,13645,222,390,312,524
VIRAT_S_000102,68,13665,230,386,352,532
VIRAT_S_000102,68,13690,222,384,352,534
VIRAT_S_000102,68,13700,198,352,398,514
VIRAT_S_000102,68,13705,200,348,394,514
VIRAT_S_000102,68,13740,284,374,356,494
VIRAT_S_000102,68,13745,284,374,354,452
VIRAT_S_000102,68,13750,280,374,354,476
VIRAT_S_000102,68,13755,246,372,352,476
VIRAT_S_000102,68,13760,212,372,352,476
VIRAT_S_000102,68,13765,206,372,354,474
VIRAT_S_000102,68,13770,204,370,356,486
VIRAT_S_000102,68,13775,214,350,398,496
VIRAT_S_000102,68,13780,216,354,398,492
VIRAT_S_000102,68,13785,210,356,398,492
VIRAT_S_000102,68,13825,284,364,356,496
VIRAT_S_000102,68,13830,284,366,354,486
VIRAT_S_000102,68,13835,284,366,354,472
VIRAT_S_000102,68,13840,284,366,354,490
VIRAT_S_000102,68,13845,284,368,352,476
VIRAT_S_000102,68,13850,282,368,354,476
VIRAT_S_000102,68,13855,282,370,354,476
VIRAT_S_000102,68,13860,282,370,352,492
VIRAT_S_000102,68,13865,242,370,352,484
VIRAT_S_000102,68,13870,242,372,352,474
VIRAT_S_000102,68,13875,282,372,352,474
VIRAT_S_000102,68,13880,246,370,352,474
VIRAT_S_000102,68,13885,258,370,354,474
VIRAT_S_000102,68,13890,288,370,354,528
VIRAT_S_000102,68,13895,290,370,354,512
VIRAT_S_000102,68,13900,288,370,358,512
VIRAT_S_000102,68,13930,292,370,382,532
VIRAT_S_000102,68,13940,292,370,356,532
VIRAT_S_000102,68,13945,292,370,356,532
VIRAT_S_000102,68,13950,292,370,354,532
VIRAT_S_000102,68,13955,294,370,354,532
VIRAT_S_000102,68,13960,294,370,354,532
VIRAT_S_000102,68,13965,294,370,356,532
VIRAT_S_000102,68,13970,290,370,354,532
VIRAT_S_000102,68,13975,282,370,354,532
VIRAT_S_000102,68,13980,280,370,356,532
VIRAT_S_000102,68,13985,280,370,354,532
VIRAT_S_000102,68,13990,280,370,356,532
VIRAT_S_000102,68,13995,280,370,354,532
VIRAT_S_000102,68,14000,286,370,356,532
VIRAT_S_000102,68,14005,292,370,354,532
VIRAT_S_000102,68,14010,292,370,354,532
VIRAT_S_000102,68,14015,290,370,354,532
VIRAT_S_000102,68,14020,292,370,354,532
VIRAT_S_000102,68,14025,292,370,354,532
